Date,Temperature,Charge_Start,Charge_End,Daily_Cycles,Total_Cycles,SOH
2020-11-03,4.577926003903414,20,80,0.7247303673208532,0.7247303673208532,99.986769541221
2020-11-04,14.985991699474646,20,80,0.7018791117070161,1.4266094790278694,99.96588127854726
2020-11-05,12.825156625110676,20,80,0.8948518928405687,2.321461371868438,99.9494036890367
2020-11-06,6.12930632792742,20,80,0.5282808964052088,2.849742268273647,99.93392818743926
2020-11-07,16.449267791297157,20,80,0.6174787949058822,3.467221063179529,99.91233646078523
2020-11-08,8.849250757645189,20,80,0.7209644158824939,4.188185479062023,99.89666914659385
2020-11-09,14.862848119218901,20,100,0.7696272468374651,4.957812725899488,99.87582285313069
2020-11-10,14.091982311919683,20,80,0.9924070257228463,5.950219751622334,99.85725173900983
2020-11-11,12.629019469748634,20,80,0.7353157996926851,6.685535551315019,99.84036589149733
2020-11-12,6.042244615035175,20,80,0.7296530503109466,7.415188601625966,99.82430018005812
2020-11-13,18.547037037540033,20,80,0.6706420988632604,8.085830700489225,99.80446241181458
2020-11-14,5.597666891838051,20,80,0.8958260307250996,8.981656731214326,99.78600509773435
2020-11-15,15.274858028516036,20,80,0.588334842736305,9.569991573950631,99.77028356694198
2020-11-16,13.62927054330791,20,80,0.5090364355493282,10.07902800949996,99.75346091663246
2020-11-17,5.411917338707752,20,80,0.5867328863294364,10.665760895829395,99.73908854962522
2020-11-18,19.9808817528049,20,80,0.955978504953333,11.621739400782728,99.71799546259997
2020-11-19,6.354560986666218,20,80,0.9852762271122608,12.607015627894988,99.69906849356512
2020-11-20,8.476051516503277,20,80,0.9395382767415273,13.546553904636516,99.68244247172997
2020-11-21,15.146860712647046,20,100,0.7366642775316075,14.283218182168124,99.66676104170634
2020-11-22,4.902148713063232,20,80,0.6897146273273648,14.97293280949549,99.65022849063192
2020-11-23,42.150548986487884,20,80,0.6478054761226109,15.620738285618101,99.63171883257749
2020-11-24,18.770407209102963,20,80,0.5097752083567475,16.13051349397485,99.6124180787492
2020-11-25,0.05251247607985121,20,100,0.9119955581743084,17.042509052149157,99.6000219766956
2020-11-26,10.344816095651373,20,80,0.559234265728728,17.601743317877887,99.58261508111416
2020-11-27,45.57155314267699,20,80,0.6715218693599582,18.273265187237843,99.56384338181675
2020-11-28,3.550846197554447,20,80,0.5486005462911997,18.821865733529044,99.54563662243554
2020-11-29,0.47448838074839683,20,80,0.6920484778962273,19.513914211425273,99.52774853045344
2020-11-30,9.66630565542026,20,80,0.6493692926415968,20.16328350406687,99.51022990821566
2020-12-01,1.4101364896783775,20,80,0.610502606677098,20.77378611074397,99.49195916403919
2020-12-02,-7.942499000312346,20,80,0.8653450258769845,21.639131136620954,99.4775948171748
2020-12-03,-11.135326983336064,20,80,0.7193406515377481,22.358471788158703,99.4639385703
2020-12-04,43.57396279723315,20,80,0.6791412000899251,23.03761298824863,99.44028867558674
2020-12-05,-2.7251930503717414,20,80,0.6214910296988614,23.65910401794749,99.42800054403807
2020-12-06,44.641469823837596,20,80,0.7988520010123993,24.45795601895989,99.40855772358454
2020-12-07,6.194955323051161,20,80,0.8773954357364755,25.335351454696365,99.39150851760819
2020-12-08,0.3606141597486374,20,100,0.957408700972782,26.292760155669146,99.37754737000779
2020-12-09,-5.816768612852816,20,80,0.601296138153174,26.89405629382232,99.36344128017166
2020-12-10,3.6832263694581187,20,80,0.8559942541003867,27.750050547922708,99.35012496271163
2020-12-11,1.4891002835859375,20,80,0.7578147863730558,28.507865334295765,99.33572452261578
2020-12-12,-5.0416828876703175,20,80,0.8164347557407499,29.324300090036516,99.31870001111169
2020-12-13,4.257285764645914,20,80,0.7735279260019203,30.097828016038438,99.30304215608567
2020-12-14,1.1393494871640168,20,100,0.6112769408826088,30.709104956921045,99.28750528712295
2020-12-15,8.160478001270842,20,80,0.717380528042345,31.42648548496339,99.27103997225197
2020-12-16,-5.22073898847019,20,80,0.6745427973083125,32.1010282822717,99.25510225213013
2020-12-17,-0.38336891762124026,20,80,0.5316682244526068,32.63269650672431,99.24220511732244
2020-12-18,1.6779854338654552,20,80,0.7418995702116842,33.374596076935994,99.22422016558978
2020-12-19,-5.548859497943123,20,80,0.62261499690744,33.99721107384343,99.20676430669072
2020-12-20,-0.5677690857622828,20,80,0.9389766882747032,34.93618776211813,99.19368582025496
2020-12-21,1.874372726758125,20,80,0.5004507842541261,35.43663854637226,99.17932265403746
2020-12-22,7.374174832734489,20,80,0.959738050656457,36.39637659702871,99.16321901161385
2020-12-23,3.378690131474908,20,80,0.7060889332255504,37.102465530254264,99.14834967989349
2020-12-24,0.17852564796928405,20,80,0.537090563749191,37.63955609400345,99.13442773752634
2020-12-25,3.1958677572423575,20,80,0.9638831949403492,38.603439288943804,99.12009469528618
2020-12-26,3.7354747322137367,20,80,0.8186394380378939,39.422078726981695,99.10509071334307
2020-12-27,-8.943463952859208,20,80,0.5276904433422127,39.94976917032391,99.0906284641806
2020-12-28,-8.965579860206802,20,80,0.9828284909116929,40.932597661235604,99.07682258257573
2020-12-29,8.34452969916127,20,80,0.700015741092276,41.63261340232788,99.05975680334603
2020-12-30,1.8976609693487294,20,80,0.6603180105342015,42.29293141286208,99.041059176016
2020-12-31,-8.107330448400853,20,80,0.6648733433100631,42.957804756172145,99.02434804454288
2021-01-01,-7.759143642978876,20,80,0.7370286073997679,43.69483336357191,99.00899687680466
2021-01-02,-0.7868550439818449,20,80,0.9494252820189895,44.6442586455909,98.99572832032224
2021-01-03,6.467866406379194,20,80,0.6580097530047053,45.30226839859561,98.9804068086133
2021-01-04,7.099563823308834,20,80,0.800807006112209,46.103075404707816,98.96494746677723
2021-01-05,9.424116044865421,20,80,0.5371940601667126,46.64026946487453,98.9499094952598
2021-01-06,-15.090809445648699,20,80,0.7944445877121061,47.434714052586635,98.93768534881613
2021-01-07,3.3846696247742933,20,80,0.7512754648736834,48.18598951746032,98.92119748666882
2021-01-08,-2.424626623471995,20,80,0.6910548751161751,48.877044392576494,98.90743735366775
2021-01-09,-2.931431100608739,20,80,0.7290098114288706,49.60605420400537,98.89284838764203
2021-01-10,-5.908916421248982,20,80,0.5944663887059692,50.200520592711335,98.87575119225431
2021-01-11,-6.170204130373014,20,80,0.8456538026897413,51.046174395401074,98.8631786746744
2021-01-12,4.5426864426335545,20,80,0.9351851005336091,51.98135949593468,98.84896131165515
2021-01-13,4.627909125730177,20,80,0.8900241983823417,52.871383694317025,98.83320564740785
2021-01-14,-0.3999872521783505,20,80,0.8229824047549134,53.694366099071935,98.8175777405722
2021-01-15,-9.186051685493455,20,80,0.6410200521954283,54.335386151267365,98.80547599398062
2021-01-16,-6.134942244911166,20,80,0.723440256510175,55.05882640777754,98.78909119919764
2021-01-17,42.96070657312503,20,80,0.6222571711298388,55.681083578907376,98.77093839727748
2021-01-18,6.959324137891635,20,80,0.7393021070294156,56.42038568593679,98.75148909036587
2021-01-19,2.8057600862202037,20,80,0.5725859170216526,56.99297160295845,98.73271673451251
2021-01-20,6.239367834565954,20,80,0.6367883870093891,57.62975998996784,98.71535315605813
2021-01-21,-6.17580758308383,20,80,0.8050805823170497,58.434840572284884,98.70386546715135
2021-01-22,9.548764078129842,20,80,0.8060869872723953,59.24092755955728,98.68743832364144
2021-01-23,7.256753402762669,20,80,0.869537436321291,60.110464995878566,98.67359304166277
2021-01-24,8.125863611942233,20,80,0.9859682430522131,61.09643323893078,98.65882588981106
2021-01-25,-4.462406056069524,20,80,0.8356509901561515,61.93208422908693,98.64200606807725
2021-01-26,45.020990413202085,20,80,0.900707361542336,62.83279159062927,98.61975501547141
2021-01-27,48.649230845994765,20,80,0.5889091027044244,63.4217006933337,98.59798229771094
2021-01-28,2.6200888067034604,20,100,0.9901831224817742,64.41188381581547,98.58174060757297
2021-01-29,7.405132071550909,20,80,0.9999898455166503,65.41187366133212,98.5643158703288
2021-01-30,6.2839424401575315,20,80,0.7717597604197716,66.18363342175189,98.5496921303724
2021-01-31,47.05438410220583,20,80,0.8276812044750486,67.01131462622695,98.53095976768061
2021-02-01,4.859611858561546,20,80,0.8637179744096415,67.87503260063659,98.51757230399035
2021-02-02,-2.1887443531555633,20,80,0.6272729852302383,68.50230558586682,98.50053430102649
2021-02-03,-8.52393815098786,20,80,0.7102380355239275,69.21254362139075,98.48583956135089
2021-02-04,-9.00868550352775,20,80,0.5847783641471532,69.7973219855379,98.47025554257775
2021-02-05,-3.1726188842055443,20,100,0.6391567490444929,70.4364787345824,98.45430201849244
2021-02-06,5.161780275821155,20,80,0.5103714807609251,70.94685021534332,98.43704859913163
2021-02-07,5.2992097155848725,20,80,0.769200864404631,71.71605107974794,98.41770654030061
2021-02-08,0.042281915334864806,20,80,0.6230974421638069,72.33914852191175,98.39984601792177
2021-02-09,3.766858567571628,20,80,0.6027101932057495,72.9418587151175,98.38127479738878
